usuario_id,cliente_id,telefono,numero_cuenta
US0014504,C00007703,26076374,GB67LLBC077369834964
US0014505,C00000430,97172242,GB66NMND828740578383
US0014506,C00005195,6019008,GB46LAYP670836868580
US0014507,C00000330,12929757,GB32HXBW205981091830
US0014508,C00008131,99629247,GB49GPWF218956134821
US0014509,C00008907,26561089,GB75WHWW859908336778
US0014510,C00004887,48156296,GB19PTWR839131249473
US0014511,C00002191,9199992,GB82NLQO762759213018
US0014512,C00004895,75207380,GB63OWUC021513096951
US0014513,C00005150,16467499,GB09JKBC525503873388
US0014514,C00001238,57223231,GB57VRHU425881611205
US0014515,C00007358,73937303,GB76YIXH538311493157
US0014516,C00000033,21865834,GB82HCJE484441457929
US0014517,C00003259,83594436,GB38XWHI543976405398
US0014518,C00004616,9943482,GB52AJUK338305036161
US0014519,C00005387,9326151,GB30NAWB512234115735
US0014520,C00000643,99112347,GB87FRZM173778698470
US0014521,C00006359,39150321,GB52PONU610377506393
US0014522,C00004676,88814027,GB94TDNP266862343628
US0014523,C00005978,26923,GB65FVGI650733903270
US0014524,C00009592,35762693,GB17USMY691408280682
US0014525,C00003631,55993808,GB73IZVY905425299996
US0014526,C00005985,23032420,GB22NQIM308484277292
US0014527,C00007635,92063767,GB47QBUU554134482152
US0014528,C00005903,25491322,GB97BVZA189373622961
US0014529,C00006777,83409492,GB07JCQS551098069267
US0014530,C00007008,45367585,GB83XNDS336281322294
US0014531,C00009404,1294226,GB08JVCD612874355655
US0014532,C00007173,80396250,GB42WQLA461288327352
US0014533,C00003550,98382015,GB46NLIM454404036775
US0014534,C00008971,56524875,GB52HWWE569669621770
US0014535,C00005256,45330988,GB30YPNQ777977935540
US0014536,C00004885,86614311,GB06VEHK316341265819
US0014537,C00008167,16389102,GB62TPLB109975422742
US0014538,C00009153,25379147,GB11ILHX534804815016
US0014539,C00004072,81167159,GB46EGFW650252001801
US0014540,C00005556,10182062,GB89FKFV728276541586
US0014541,C00008006,48368808,GB83ZQHT195843655070
US0014542,C00007652,38497560,GB31KHCR269374711385
US0014543,C00001256,89891432,GB43MPHL078858300361
US0014544,C00009105,21622256,GB04ADGR894064565396
US0014545,C00007816,90813017,GB49MFXO730587928456
US0014546,C00008946,88366652,GB83ASIS527055920342
US0014547,C00001097,43782014,GB25UJWI036284820015
US0014548,C00000540,27764002,GB87YXER818240039634
US0014549,C00002265,66536458,GB98NCND337197934216
US0014550,C00006935,9749450,GB86KFSK975051772055
US0014551,C00007603,96920838,GB50DDFD085295617333
US0014552,C00005406,38193308,GB51YTHT702833607942
US0014553,C00007621,48361250,GB67FWUI969120071037
US0014554,C00001753,1404779,GB87BAPY588439907749
US0014555,C00005654,35138231,GB84QTOL891307887826
US0014556,C00009846,89820701,GB45QWGI642596670147
US0014557,C00002937,77861996,GB19EUTA710026916938
US0014558,C00006296,22885040,GB23KAWU255128369823
US0014559,C00007407,553745,GB49GOJN637765609393
US0014560,C00000712,58080342,GB39UEVQ784950406902
US0014561,C00009500,52568214,GB75DWHS055450051058
US0014562,C00007365,25509402,GB87MYCO294807953737
US0014563,C00000617,26721819,GB57SDSB112244130682
US0014564,C00008923,30736683,GB55BYQN041781917384
US0014565,C00004962,17840045,GB74GHCJ859986778090
US0014566,C00004755,50827015,GB63WMRN048021793745
US0014567,C00004120,36663412,GB05IUDT415662783934
US0014568,C00008401,3358547,GB41IRKL807273058185
US0014569,C00000602,24371627,GB80WDFT730645492004
US0014570,C00009758,22301322,GB43JLQF710185272927
US0014571,C00002480,70286795,GB05DJCZ137653621934
US0014572,C00002138,49245728,GB41WSTN155679967905
US0014573,C00001234,59837474,GB08LYON181767285416
US0014574,C00009056,75043869,GB11JWBP008631026732
US0014575,C00000379,19517914,GB93AFIL403045738758
US0014576,C00005722,37614024,GB95LKPX362767194822
US0014577,C00000527,84325415,GB08UTYF953469143979
US0014578,C00002834,56738721,GB80ZRAP988011925914
US0014579,C00004740,96637400,GB34XRWP030736775288
US0014580,C00009377,19690020,GB54GPVR974496561574
US0014581,C00006394,84298655,GB36PALR983240934260
US0014582,C00004156,99627441,GB03MSVU382686364331
US0014583,C00004989,64043518,GB83GHZP338839220569
US0014584,C00000728,51858345,GB14HADV510223078628
US0014585,C00004674,94309429,GB22YVKI528436500935
US0014586,C00002444,73346039,GB09KOTZ585748074825
US0014587,C00009154,93936267,GB97SAIO232889141010
US0014588,C00000236,91199388,GB18PISP360568752621
US0014589,C00000429,24917223,GB35AOUG424737260359
US0014590,C00000931,8818024,GB55CRMI019472594460
US0014591,C00009363,53632265,GB97XENP222179101825
US0014592,C00005925,59788458,GB43LZIU269181406182
US0014593,C00004125,92018137,GB89VBWK497869963934
US0014594,C00005988,37934542,GB44HFQY589036748338
US0014595,C00005751,96737296,GB90OWSK135920192430
US0014596,C00003587,24101871,GB36ZZAG278086890364
US0014597,C00004624,17457152,GB07ADFP097750205327
US0014598,C00002318,16036400,GB36KHHN700091718914
US0014599,C00009277,94734051,GB19DOXA246925061048
US0014600,C00000614,93988816,GB20QXIU203996014854
US0014601,C00004929,232977,GB42FCCI183864655512
US0014602,C00000198,57765610,GB90IFCA351509804318
US0014603,C00004012,58269799,GB52GIKG132601905702
US0014604,C00003929,26164735,GB27CAEJ292826612769
US0014605,C00004445,93910902,GB57DSFN785096747032
US0014606,C00002098,62618496,GB23DXWG727899838857
US0014607,C00007992,63049648,GB57IQVL683862182511
US0014608,C00005904,77152645,GB69PUJP701232835536
US0014609,C00001823,62176745,GB55PWRM235086765164
US0014610,C00004326,39202359,GB61MDZD490251994285
US0014611,C00005477,86824561,GB98OTSL448859287733
US0014612,C00009874,46741022,GB15PEMB959594628894
US0014613,C00007125,8970264,GB43FGRC496778301279
US0014614,C00004842,41899067,GB25QFUL272007615404
US0014615,C00003419,41787344,GB80VOSU888745094353
US0014616,C00002715,59763788,GB42JIPX729851443795
US0014617,C00004300,42142437,GB34XEBA218004593430
US0014618,C00002508,85856907,GB74OOHU360704176539
US0014619,C00004499,25846265,GB98YVMA308299608473
US0014620,C00001830,54498031,GB43FPYK456054799462
US0014621,C00009483,17526674,GB20VPEQ654206726060
US0014622,C00002194,80505650,GB87BBFG082017698627
US0014623,C00004974,89494518,GB25VMUE187449686170
US0014624,C00009197,21030766,GB23MGDT653303542304
US0014625,C00009273,87278181,GB83GYYN269197300756
US0014626,C00007430,54567190,GB76BTRA690916598584
US0014627,C00006017,20122348,GB95ARBX600567463623
US0014628,C00002909,21401927,GB96EDIJ861783844611
US0014629,C00007494,51858531,GB43JXBP881975065261
US0014630,C00006943,19220293,GB77WUYH654665798088
US0014631,C00007140,3203987,GB11TDYG084371550050
US0014632,C00006220,33623996,GB79BUQQ344319977152
US0014633,C00009255,58992980,GB56NIID517382992670
US0014634,C00008355,4688016,GB29CYJL512574873414
US0014635,C00004529,45461133,GB87NLSF798722398894
US0014636,C00008685,16886555,GB54IFET214139393708
US0014637,C00001134,89874541,GB66HVBM147936150769
US0014638,C00007560,73867058,GB18WENT345471846865
US0014639,C00004037,56838630,GB77YXAN049162919672
US0014640,C00005095,27519455,GB55ARQK538591900327
US0014641,C00009506,52491966,GB81CDAY098719865027
US0014642,C00004190,18558113,GB49DHHW885272882016
US0014643,C00009600,32853325,GB35FYZF455045001932
US0014644,C00000272,85662948,GB60NGGG925926552772
US0014645,C00009478,2576557,GB58WBEY517847540052
US0014646,C00004038,76635545,GB17UCKE453355846648
US0014647,C00002849,75243068,GB37YPZX694271553326
US0014648,C00009996,45846731,GB74IFHP376945473189
US0014649,C00007649,22661243,GB64ZWIM014479170953
US0014650,C00002650,73963339,GB44YAAE914617501710
US0014651,C00005401,22705066,GB10XPJC552530746155
US0014652,C00003845,31828833,GB63KLQE910849877099
US0014653,C00000036,35896933,GB90CGFQ965474650589
US0014654,C00004133,612274,GB80YMJM780135031764
US0014655,C00005578,30228783,GB85ISPX202442560935
US0014656,C00005379,46699016,GB65CHDG283227838184
US0014657,C00009951,93393799,GB36XPJI057097159401
US0014658,C00008736,99701069,GB69SHEX371416841460
US0014659,C00009298,85770915,GB59YHFG196498767623
US0014660,C00008446,65805503,GB62RYPG124848022101
US0014661,C00007378,36907504,GB47CBMQ315809107894
US0014662,C00002733,68557415,GB95TLBA042453423571
US0014663,C00003078,25667445,GB87LVPY464971380944
US0014664,C00004401,1671319,GB94JWLD337145903254
US0014665,C00001090,51993376,GB56MVKQ302354331630
US0014666,C00006921,4689196,GB23UAAH624201271311
US0014667,C00007850,51386370,GB55FRVV245565849402
US0014668,C00001794,75421478,GB72QCFZ822903682433
US0014669,C00001224,7117598,GB18WREJ786378314493
US0014670,C00006385,88058651,GB13JTIB663398300164
US0014671,C00002152,68505239,GB07YILN599276827906
US0014672,C00004491,96279149,GB42BBHV222479488743
US0014673,C00004972,12453414,GB05CMUO231277603431
US0014674,C00008899,25588484,GB88EBRX985453552895
US0014675,C00007139,19812029,GB91VSHG314805012719
US0014676,C00008030,48861731,GB14GOCJ300216256172
US0014677,C00006592,68339681,GB19TLMR435455300513
US0014678,C00001288,82672599,GB48YABU082719735851
US0014679,C00009531,46768263,GB17LUSG930719915472
US0014680,C00000191,42789137,GB53GEOF815804483748
US0014681,C00000357,90135057,GB22DMEU374470267012
US0014682,C00006413,11910437,GB02TVFM958376307086
US0014683,C00007965,51945730,GB35KRLI952827610245
US0014684,C00002639,64742163,GB41MWNM401203306326
US0014685,C00006288,79667230,GB61PQCL254943789016
US0014686,C00000980,61159465,GB76PTIG959619917713
US0014687,C00004631,60973648,GB14HGAD177345926602
US0014688,C00004228,34060973,GB81RAQZ986979670437
US0014689,C00004061,65972527,GB42EZXX447807306876
US0014690,C00005789,46253555,GB33NPJG284447319605
US0014691,C00001928,30008053,GB51KCCK344486438516
US0014692,C00006373,65576825,GB67RJAK147643905056
US0014693,C00001342,53959232,GB38OTJO240841014221
US0014694,C00009597,22107369,GB44TOKH213567323448
US0014695,C00005174,92315688,GB27IHEY018869605284
US0014696,C00003131,41010482,GB37ZSVP915811547266
US0014697,C00005342,69156634,GB58NHTI665704728847
US0014698,C00001669,31550397,GB60UMJG377111319504
US0014699,C00004438,5448098,GB35JSWJ041764537376
US0014700,C00003505,13209131,GB63YMDF826349465892
US0014701,C00009997,42254386,GB72GZIH238491606943
US0014702,C00002892,26662118,GB55GBEU961083774416
US0014703,C00009669,16686556,GB11SUKG984426387465
US0014704,C00004774,74362354,GB75JQVQ012829064537
US0014705,C00005837,48566577,GB26ZJCU746507135119
US0014706,C00005416,51643307,GB08OPRR795730398419
US0014707,C00009429,34402770,GB72GDLF098674876238
US0014708,C00005781,26049310,GB20FVIJ651051111985
US0014709,C00007164,73743074,GB17CJVL998234515711
US0014710,C00008212,28099335,GB82AUFW042293906833
US0014711,C00002969,82758106,GB44YZRB749880461263
US0014712,C00006849,63480878,GB65DGZB083322497773
US0014713,C00006050,6111897,GB62HEJJ191678938841
US0014714,C00004353,15230933,GB51QJTR035301117502
US0014715,C00003982,68476502,GB80GQMC973015250590
US0014716,C00006999,18215646,GB55ZUID905517542411
US0014717,C00007254,88387270,GB82BDGL117633824143
US0014718,C00002331,48159969,GB97XIKR644494468267
US0014719,C00009921,97143026,GB48FZJN964595462764
US0014720,C00004076,27443231,GB46SYEQ490699568020
US0014721,C00003786,31748479,GB72IOSV829791447087
US0014722,C00006499,6187111,GB19LSVY174422693355
US0014723,C00002016,3730969,GB85HCPY197411414022
US0014724,C00004318,1139952,GB19SXIY337169775675
US0014725,C00000916,38160072,GB45HCOO115960904104
US0014726,C00005523,49058528,GB41RSUX393289613755
US0014727,C00003244,37949832,GB18QAAI983818913286
US0014728,C00004490,1219869,GB63TNRK421741650956
US0014729,C00000576,41442056,GB31YBMB120013118984
US0014730,C00009532,64171836,GB87ZQSV450199720921
US0014731,C00000038,83982981,GB58IMGG452966936629
US0014732,C00000561,38621810,GB42ZRUO416415405548
US0014733,C00007426,62287788,GB51MMMK367170081706
US0014734,C00008379,94843874,GB43QGHW871749980722
US0014735,C00002369,34021365,GB04KNIT357129627007
US0014736,C00001001,59957251,GB88ESFT560683566888
US0014737,C00001162,88632336,GB45QMEZ948892031878
US0014738,C00005783,85534665,GB85DAES077465018945
US0014739,C00008508,88144551,GB25CNUQ938127012712
US0014740,C00009845,47938813,GB83OQGC873852319686
US0014741,C00005144,48542122,GB46DIHP421380472257
US0014742,C00007565,57207610,GB04FAHY800325398596
US0014743,C00005949,26751683,GB54DKSJ776857763527
US0014744,C00007903,30343279,GB97YBEU232357241210
US0014745,C00000426,63305549,GB27XNUC691221131046
US0014746,C00007989,76679852,GB06NPGM584535287005
US0014747,C00006762,3264297,GB51HAOK878208135518
US0014748,C00001866,66236305,GB87PSHW533350953238
US0014749,C00002591,25843720,GB30JVJZ256756506953
US0014750,C00001282,18600068,GB31CIJQ523311692900
US0014751,C00002960,61266570,GB15JGXZ938067761870
US0014752,C00008444,47634407,GB58HKOO217456413895
US0014753,C00003390,89745558,GB79VWYV821150394063
US0014754,C00005839,72012268,GB88QSQK410199933622
US0014755,C00002986,6539564,GB91PJQE438596651083
US0014756,C00006324,59010862,GB20LTPP833617724615
US0014757,C00009589,42280957,GB44IEIB445666800625
US0014758,C00004912,2574374,GB43VNPQ783450822547
US0014759,C00007258,6688289,GB67GUXJ189304626575
US0014760,C00008754,33124390,GB64AGZY753786046165
US0014761,C00003489,46838830,GB80CMQK109452522746
US0014762,C00007822,75432041,GB60MLKA276769477361
US0014763,C00002238,12898211,GB53ZWAY044807873497
US0014764,C00001174,57435550,GB68UQFX227963679492
US0014765,C00004806,86976990,GB16GDVQ694702200860
US0014766,C00003323,61500982,GB69VWNH460141892732
US0014767,C00007861,1497746,GB96AGEM414047597471
US0014768,C00007208,67868497,GB08YSKZ003004438696
US0014769,C00001676,85639862,GB59ZHGV767403846486
US0014770,C00008140,84961936,GB08JLWE608273288650
US0014771,C00009924,87527905,GB94ATDD758426377379
US0014772,C00008590,41122232,GB76OFOM896065201828
US0014773,C00002483,6582733,GB02XMDE793123032332
US0014774,C00002273,69258772,GB53KBEK055024525181
US0014775,C00000295,9092049,GB17RXNJ600428026940
US0014776,C00009024,40574771,GB07KAWO017764120362
US0014777,C00003948,81366431,GB08BSLC545810699544
US0014778,C00002754,7904366,GB98VVKN880111707523
US0014779,C00008015,12712460,GB51FPFD205887993816
US0014780,C00002458,13501223,GB45LXOQ165366756939
US0014781,C00004454,58165937,GB11KJED034708663888
US0014782,C00008517,5756097,GB63MWGG281434252745
US0014783,C00004719,85230548,GB23OPEF239940578787
US0014784,C00004484,29252393,GB67STGT208584973576
US0014785,C00009340,41951238,GB33RUBG193618066602
US0014786,C00004001,73087974,GB47VIUW545681896754
US0014787,C00000249,11225378,GB19RMHL955603038870
US0014788,C00000363,84359208,GB78NXPA574526558689
US0014789,C00003781,38196837,GB47VMYL879656789562
US0014790,C00000740,32649841,GB06RDLS765236159731
US0014791,C00000241,49135378,GB91NAXV787779823643
US0014792,C00008775,66690599,GB38IQWS320325617599
US0014793,C00009913,1014389,GB83RYRP071498118097
US0014794,C00005699,51810283,GB23LYHN988716668693
US0014795,C00001122,83038196,GB59RPVR600432505800
US0014796,C00008075,26750056,GB94CCHR464419965658
US0014797,C00002487,97574758,GB63BUFI491398128438
US0014798,C00007453,26754197,GB53WGPU302972082109
US0014799,C00002603,55881693,GB63ZVFZ866867001362
US0014800,C00004665,36391104,GB72YURL734550851053
US0014801,C00004422,27954727,GB69XNMX055200545126
US0014802,C00001578,81152022,GB45AGYK819792499915
US0014803,C00000770,22460336,GB25WDCA257318888568
US0014804,C00005879,51682111,GB59SENH980880214494
US0014805,C00006083,43089461,GB32QALT296149282791
US0014806,C00001713,14829013,GB03BADM936258509736
US0014807,C00004556,60465877,GB28WNWK378781953956
US0014808,C00008012,28438066,GB49XLXT087542130769
US0014809,C00009820,82476982,GB31YPCI567116033974
US0014810,C00006982,33400408,GB83VEAV657238892479
US0014811,C00006362,61044816,GB45FIFB230044465247
US0014812,C00002634,19449013,GB69EQRC032530189983
US0014813,C00005410,34263917,GB65UFUM003309346995
US0014814,C00004552,12972326,GB77NQPC353241807913
US0014815,C00004728,77540642,GB70EPKO401695566787
US0014816,C00004579,44442023,GB67GIBJ893067608207
US0014817,C00001667,62363028,GB89KBXQ057812911406
US0014818,C00004045,62780048,GB91SQRD468347546293
US0014819,C00002748,46660343,GB15VFAR923215064114
US0014820,C00002510,12442887,GB15EAGC552199126208
US0014821,C00008023,87950714,GB50LZWO609783447229
US0014822,C00001865,86570867,GB87JSKF623060230212
US0014823,C00008339,41945448,GB17GTTE918033787402
US0014824,C00007176,62339724,GB81FTKI565835601700
US0014825,C00005164,41336281,GB37YKUJ532628537043
US0014826,C00009126,37057733,GB08UQXC032596119076
US0014827,C00000755,63139026,GB39SSSE004259666740
US0014828,C00008613,7876893,GB27CVEY970874831438
US0014829,C00006958,40697063,GB71AJVM147997637751
US0014830,C00003771,72544956,GB74QOSA327432310839
US0014831,C00006503,29206812,GB47ORWL993266814702
US0014832,C00009680,84862516,GB40CBDO563404886605
US0014833,C00002468,2917872,GB42XHRY312294681411
US0014834,C00002349,22860669,GB11MOWK968842397712
US0014835,C00009243,54995988,GB20BWAJ208347395428
US0014836,C00004114,84611981,GB38MTVS884795475358
US0014837,C00005905,2443355,GB91OTHL239329151654
US0014838,C00001254,98556817,GB67PGPO495864817353
US0014839,C00002257,94931779,GB92CMCL872136915008
US0014840,C00008948,40034619,GB79OLGJ754832602745
US0014841,C00006518,94994177,GB61ENFG511118500738
US0014842,C00007301,91698891,GB46EJVA440295079897
US0014843,C00009111,21298026,GB96INOI670458076617
US0014844,C00009044,8922300,GB83JQOT899695137273
US0014845,C00005382,86523829,GB66ICLW054551081138
US0014846,C00000356,75120373,GB15KTNC518268034633
US0014847,C00002807,86698379,GB37XLUA269143405119
US0014848,C00001892,6419776,GB68UGIZ664862285379
US0014849,C00002209,35678218,GB09MSSX426509429351
US0014850,C00001726,70948219,GB33VTLY028894480559
US0014851,C00004669,5331552,GB84RLRU633238232292
US0014852,C00008935,79369784,GB72PSHJ263070335378
US0014853,C00005045,29267406,GB11OIQN053812709722
